trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.5, 'e': 0.9820904034019313}",20,0,-18.543270383082735,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.9818925616824903}",25,0,-144.40637587234744,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.9816936431924285}",20,0,-55.31995100587735,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
185,False,"{'a': 0.5, 'e': 0.9814936481498857}",20,0,-51.61854823070963,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
186,False,"{'a': 0.5, 'e': 0.9812925767741818}",20,0,-101.14686886859113,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.9810904292858175}",25,0,-93.62499866718616,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.9808872059064732}",20,0,-65.97789220821087,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.9806829068590092}",20,0,-98.28817559339996,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.9804775323674656}",25,0,-89.80075131419281,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.9802710826570619}",25,0,-215.7173381183494,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
192,False,"{'a': 0.5, 'e': 0.9800635579541964}",30,0,-142.49777350654176,"{0: 19, 1: 4, 2: 3, 3: 2, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.9798549584864464}",20,0,-100.66330574363374,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.979645284482568}",20,0,-29.565944458061832,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.9794345361724957}",30,0,-185.90586012328257,"{0: 16, 1: 1, 2: 8, 3: 4, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.9792227137873415}",20,0,-102.78694946036336,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.979009817559396}",20,0,-109.77145691182147,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.978795847722127}",30,0,-97.96073494801638,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.9785808045101798}",25,0,-79.07247994795581,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.9783646881593768}",25,0,-122.70574588786397,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
201,False,"{'a': 0.5, 'e': 0.9781474989067171}",30,8,-102.82715609638367,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.9779292369903766}",30,0,-234.07588458711487,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
203,False,"{'a': 0.5, 'e': 0.9777099026497071}",30,0,-140.70195591701525,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
204,False,"{'a': 0.5, 'e': 0.9774894961252371}",20,0,-135.83411679622458,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.9772680176586702}",25,0,-143.64598323433134,"{0: 11, 1: 9, 2: 3, 3: 0, 4: 2}",0
206,False,"{'a': 0.5, 'e': 0.9770454674928859}",20,0,-115.97091070997658,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.976821845871939}",30,0,-135.61416594101604,"{0: 14, 1: 5, 2: 9, 3: 2, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.976597153041059}",20,0,-90.19615322567833,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
209,False,"{'a': 0.5, 'e': 0.9763713892466503}",30,0,-198.70277981026905,"{0: 22, 1: 0, 2: 2, 3: 2, 4: 4}",0
210,False,"{'a': 0.5, 'e': 0.976144554736292}",25,0,-138.91649871060906,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
211,False,"{'a': 0.5, 'e': 0.9759166497587369}",25,14,-32.15328728377343,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
212,False,"{'a': 0.5, 'e': 0.9756876745639119}",30,0,-111.85203090207733,"{0: 18, 1: 1, 2: 9, 3: 2, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.9754576294029177}",30,19,-56.41946208366065,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.975226514528028}",25,0,-223.26126388839958,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 4}",0
215,False,"{'a': 0.5, 'e': 0.97499433019269}",20,0,-106.03435826145936,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
216,False,"{'a': 0.5, 'e': 0.9747610766515233}",20,0,-141.6815451263817,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
217,False,"{'a': 0.5, 'e': 0.9745267541603203}",20,0,-115.84802618881518,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
218,False,"{'a': 0.5, 'e': 0.9742913629760456}",20,0,-97.78109559232414,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.9740549033568355}",20,0,-98.80141722190179,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.9738173755619983}",30,0,-49.63187236161434,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.9735787798520137}",20,0,-105.48465018924618,"{0: 14, 1: 0, 2: 2, 3: 3, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.9733391164885322}",25,0,-113.67077643505797,"{0: 11, 1: 7, 2: 5, 3: 2, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.9730983857343753}",25,0,-85.78433963821448,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.9728565878535351}",20,0,-73.33839821204617,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.9726137231111739}",30,0,-158.89355169330082,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
226,False,"{'a': 0.5, 'e': 0.9723697917736237}",30,0,-74.84719829388834,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.9721247941083866}",25,0,-138.61484479907216,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
228,False,"{'a': 0.5, 'e': 0.9718787303841337}",25,0,-175.64976831001522,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
229,False,"{'a': 0.5, 'e': 0.9716316008707054}",30,0,-211.90433019849377,"{0: 20, 1: 0, 2: 5, 3: 1, 4: 4}",0
230,False,"{'a': 0.5, 'e': 0.9713834058391108}",20,0,-102.23599174795609,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.9711341455615272}",25,18,-9.342340911852345,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.9708838203113007}",30,9,-68.98651288498468,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 1}",1
233,False,"{'a': 0.5, 'e': 0.9706324303629447}",30,0,-163.4915710483402,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
234,False,"{'a': 0.5, 'e': 0.9703799759921403}",20,0,-28.83889929308073,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.9701264574757362}",20,0,-22.767529853752887,"{0: 13, 1: 6, 2: 1, 3: 0, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.9698718750917478}",20,0,-68.92965688591514,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.9696162291193571}",30,0,-95.53851338941621,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.9693595198389126}",25,0,-57.16761257919906,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.9691017475319288}",25,0,-155.86725574975662,"{0: 14, 1: 2, 2: 4, 3: 4, 4: 1}",0
240,False,"{'a': 0.5, 'e': 0.9688429124810859}",25,0,-206.60209519600318,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 3}",0
241,False,"{'a': 0.5, 'e': 0.9685830149702298}",20,0,-10.998793801232287,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
242,False,"{'a': 0.5, 'e': 0.9683220552843712}",25,0,-150.32813980731112,"{0: 12, 1: 3, 2: 7, 3: 2, 4: 1}",0
243,False,"{'a': 0.5, 'e': 0.9680600337096856}",25,0,-174.34179817543594,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 4}",0
244,False,"{'a': 0.5, 'e': 0.9677969505335134}",25,0,-26.457677586449922,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.9675328060443588}",30,0,-121.0452467352489,"{0: 18, 1: 7, 2: 3, 3: 0, 4: 2}",0
246,False,"{'a': 0.5, 'e': 0.9672676005318898}",20,0,-69.79794185750856,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.9670013342869384}",20,0,-148.93886619540572,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.9667340076014992}",30,0,-84.43373917499233,"{0: 21, 1: 0, 2: 7, 3: 2, 4: 0}",0
249,False,"{'a': 0.5, 'e': 0.9664656207687304}",20,0,-72.32021698238627,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.9661961740829523}",20,0,-57.6450371838537,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.9659256678396477}",20,0,-96.04973493935356,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
252,False,"{'a': 0.5, 'e': 0.9656541023354611}",25,0,-171.42507118085067,"{0: 11, 1: 3, 2: 7, 3: 3, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.965381477868199}",20,0,-109.62089847070943,"{0: 11, 1: 0, 2: 6, 3: 3, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.9651077947368286}",30,1,-88.12160747287683,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 1}",1
255,False,"{'a': 0.5, 'e': 0.9648330532414786}",25,0,-236.61167497486602,"{0: 14, 1: 1, 2: 3, 3: 3, 4: 4}",0
256,False,"{'a': 0.5, 'e': 0.9645572536834383}",20,0,-122.94726718595513,"{0: 8, 1: 2, 2: 8, 3: 2, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.9642803963651569}",20,0,-125.49869182628683,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
258,False,"{'a': 0.5, 'e': 0.9640024815902439}",25,0,-100.84645639182582,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.9637235096634685}",20,0,-23.138855728002923,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.9634434808907588}",20,0,-78.77376383303162,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.9631623955792024}",25,0,-207.7700833724647,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
262,False,"{'a': 0.5, 'e': 0.9628802540370449}",25,0,-170.4253903652463,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
263,False,"{'a': 0.5, 'e': 0.9625970565736908}",25,0,-57.393179855635566,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.9623128034997022}",20,0,-107.76093280743379,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.962027495126799}",30,14,-48.10047813841174,"{0: 8, 1: 4, 2: 4, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.9617411317678581}",20,0,-104.39623595613432,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
267,False,"{'a': 0.5, 'e': 0.9614537137369137}",20,0,-184.59517472892492,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
268,False,"{'a': 0.5, 'e': 0.9611652413491563}",20,0,-108.09807924180555,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.9608757149209327}",25,0,-207.51792562274514,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
270,False,"{'a': 0.5, 'e': 0.9605851347697456}",20,0,-96.63879735449191,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.9602935012142534}",25,6,-67.62384708639861,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.9600008145742693}",35,0,-158.58583389032148,"{0: 22, 1: 6, 2: 3, 3: 2, 4: 2}",0
273,False,"{'a': 0.5, 'e': 0.9597070751707618}",20,0,-79.69458792850097,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.9594122833258536}",25,0,-49.161715464607816,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
275,False,"{'a': 0.5, 'e': 0.9591164393628215}",20,0,-31.204314428483805,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.9588195436060964}",30,0,-110.33216182130683,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.9585215963812624}",25,0,-118.36811470692757,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
278,False,"{'a': 0.5, 'e': 0.9582225980150566}",20,0,-178.96636479635995,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 4}",0
279,False,"{'a': 0.5, 'e': 0.9579225488353689}",20,0,-103.42470314906298,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
280,False,"{'a': 0.5, 'e': 0.9576214491712416}",20,0,-185.34689392128794,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
281,False,"{'a': 0.5, 'e': 0.9573192993528689}",25,0,-220.96514966212337,"{0: 13, 1: 1, 2: 7, 3: 0, 4: 4}",0
282,False,"{'a': 0.5, 'e': 0.9570160997115966}",30,12,-26.820906220814177,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.9567118505799221}",25,0,-107.90991658847514,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.9564065522914932}",35,0,-185.3118291483791,"{0: 22, 1: 5, 2: 4, 3: 1, 4: 3}",0
285,False,"{'a': 0.5, 'e': 0.9561002051811086}",30,12,-91.13675083394047,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
286,False,"{'a': 0.5, 'e': 0.9557928095847169}",20,0,-17.499309952823868,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.9554843658394168}",30,0,-150.300296338842,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
288,False,"{'a': 0.5, 'e': 0.9551748742834562}",20,0,-114.50909339046689,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
289,False,"{'a': 0.5, 'e': 0.954864335256232}",20,1,-55.010339157671275,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
290,False,"{'a': 0.5, 'e': 0.9545527490982901}",20,0,-151.48804984176067,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.9542401161513245}",30,0,-51.41295954013995,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
292,False,"{'a': 0.5, 'e': 0.953926436758177}",20,0,-65.87496330962271,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.9536117112628374}",25,4,-32.33819429142186,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
294,False,"{'a': 0.5, 'e': 0.9532959400104422}",25,0,-163.5402326740027,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
295,False,"{'a': 0.5, 'e': 0.9529791233472749}",30,0,-83.90177642871393,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.9526612616207655}",20,4,-8.115961260769033,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.95234235517949}",25,0,-105.9260973655348,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
298,False,"{'a': 0.5, 'e': 0.95202240437317}",20,2,-96.2479617127199,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 1}",1
299,False,"{'a': 0.5, 'e': 0.9517014095526726}",30,0,-151.72941043040763,"{0: 18, 1: 5, 2: 4, 3: 1, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.9513793710700094}",20,0,-75.3404922110542,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
301,False,"{'a': 0.5, 'e': 0.9510562892783367}",30,0,-137.34816841239393,"{0: 18, 1: 2, 2: 5, 3: 5, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.9507321645319553}",25,1,-71.30311435464367,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 1}",1
303,False,"{'a': 0.5, 'e': 0.950406997186309}",30,0,-128.76499123944745,"{0: 16, 1: 3, 2: 9, 3: 2, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.9500807875979856}",25,0,-209.5749615414386,"{0: 13, 1: 1, 2: 6, 3: 2, 4: 3}",0
305,False,"{'a': 0.5, 'e': 0.9497535361247155}",20,0,-92.84192116373627,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.9494252431253717}",25,0,-160.55734929679926,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",0
307,False,"{'a': 0.5, 'e': 0.9490959089599694}",20,0,-132.02975702179936,"{0: 10, 1: 3, 2: 3, 3: 3, 4: 1}",0
308,False,"{'a': 0.5, 'e': 0.9487655339896657}",20,10,-18.144324992457673,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.9484341185767589}",25,0,-127.57302172611925,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
310,False,"{'a': 0.5, 'e': 0.9481016630846882}",25,0,-86.47833836935091,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.9477681678780336}",20,0,-150.50944586368738,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
312,False,"{'a': 0.5, 'e': 0.9474336333225153}",20,0,-80.25141218245275,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
313,False,"{'a': 0.5, 'e': 0.9470980597849931}",35,0,-181.36804097674803,"{0: 22, 1: 3, 2: 5, 3: 3, 4: 2}",0
314,False,"{'a': 0.5, 'e': 0.9467614476334663}",25,0,-123.64024380619264,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 3}",0
315,False,"{'a': 0.5, 'e': 0.9464237972370729}",30,10,-113.35881441280148,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
316,False,"{'a': 0.5, 'e': 0.94608510896609}",25,0,-77.45610754435754,"{0: 18, 1: 0, 2: 4, 3: 3, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.9457453831919324}",25,0,-203.854344242053,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
318,False,"{'a': 0.5, 'e': 0.9454046202871528}",20,0,-117.64046950764673,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
319,False,"{'a': 0.5, 'e': 0.9450628206254412}",20,0,-67.5022281403525,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.9447199845816246}",30,0,-55.05169711235446,"{0: 20, 1: 6, 2: 3, 3: 1, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.9443761125316668}",20,0,-77.28646917715903,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.9440312048526671}",25,16,-32.81626786528348,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
323,False,"{'a': 0.5, 'e': 0.943685261922861}",20,0,-150.86629239000715,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
324,False,"{'a': 0.5, 'e': 0.9433382841216189}",30,0,-179.00837490318045,"{0: 20, 1: 3, 2: 1, 3: 3, 4: 3}",0
325,False,"{'a': 0.5, 'e': 0.9429902718294466}",20,0,-133.3294413478782,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
326,False,"{'a': 0.5, 'e': 0.9426412254279838}",30,0,-135.94100353929372,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.9422911453000045}",30,0,-148.0263924509317,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.9419400318294163}",25,8,-77.60839423459521,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.94158788540126}",35,0,-110.5706752871451,"{0: 25, 1: 1, 2: 6, 3: 2, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.9412347064017091}",20,0,-35.85963697967462,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.9408804952180696}",20,0,-152.19179917255298,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
332,False,"{'a': 0.5, 'e': 0.9405252522387793}",25,0,-135.78175265949437,"{0: 13, 1: 0, 2: 9, 3: 3, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.9401689778534073}",30,0,-161.1048932859096,"{0: 17, 1: 2, 2: 9, 3: 0, 4: 2}",0
334,False,"{'a': 0.5, 'e': 0.9398116724526541}",25,0,-119.02256892681447,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
335,False,"{'a': 0.5, 'e': 0.9394533364283506}",25,0,-190.40617255189554,"{0: 14, 1: 0, 2: 6, 3: 3, 4: 2}",0
336,False,"{'a': 0.5, 'e': 0.9390939701734583}",20,0,-94.01097503999004,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
337,False,"{'a': 0.5, 'e': 0.938733574082068}",30,0,-132.0321945677877,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
338,False,"{'a': 0.5, 'e': 0.9383721485494001}",25,0,-105.63979578317606,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
339,False,"{'a': 0.5, 'e': 0.9380096939718039}",20,0,-86.82804692033714,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.937646210746757}",20,0,-45.24146161652316,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.9372816992728654}",25,0,-60.27404467708071,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.9369161599498623}",20,0,-79.7741291968735,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.9365495931786084}",20,0,-30.48865959296859,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
344,False,"{'a': 0.5, 'e': 0.9361819993610909}",30,0,-79.5592472390156,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
345,False,"{'a': 0.5, 'e': 0.9358133789004235}",25,0,-81.79031336892895,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
346,False,"{'a': 0.5, 'e': 0.9354437322008454}",25,0,-26.712529577433003,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.9350730596677217}",30,0,-227.09917932245378,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 5}",0
348,False,"{'a': 0.5, 'e': 0.9347013617075419}",20,6,-31.730429754738825,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.9343286387279206}",20,4,-55.67066226849809,"{0: 10, 1: 2, 2: 2, 3: 2, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.9339548911375959}",25,14,-75.56867361996855,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
351,False,"{'a': 0.5, 'e': 0.9335801193464299}",20,0,-135.1702889397067,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
352,False,"{'a': 0.5, 'e': 0.9332043237654077}",25,0,-144.38815962225223,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
353,False,"{'a': 0.5, 'e': 0.9328275048066372}",25,0,-135.36640241806398,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
354,False,"{'a': 0.5, 'e': 0.9324496628833484}",20,0,-80.16508871810078,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.9320707984098935}",20,7,-46.1963378784615,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
356,False,"{'a': 0.5, 'e': 0.9316909118017455}",25,0,-129.87472914017192,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
357,False,"{'a': 0.5, 'e': 0.9313100034754987}",25,0,-189.83789327245492,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
358,False,"{'a': 0.5, 'e': 0.9309280738488678}",25,0,-157.82634162175248,"{0: 13, 1: 7, 2: 2, 3: 0, 4: 3}",0
359,False,"{'a': 0.5, 'e': 0.9305451233406873}",25,0,-76.52756652653242,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
360,False,"{'a': 0.5, 'e': 0.9301611523709116}",20,0,-38.84857115512528,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.9297761613606136}",20,0,-121.0845720575262,"{0: 10, 1: 0, 2: 9, 3: 0, 4: 1}",0
362,False,"{'a': 0.5, 'e': 0.9293901507319853}",25,0,-171.7829069694516,"{0: 11, 1: 2, 2: 8, 3: 3, 4: 1}",0
363,False,"{'a': 0.5, 'e': 0.9290031209083366}",25,0,-133.30507608162966,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
364,False,"{'a': 0.5, 'e': 0.9286150723140951}",30,0,-126.62562875856318,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
365,False,"{'a': 0.5, 'e': 0.9282260053748058}",30,0,-157.7372482705021,"{0: 18, 1: 5, 2: 3, 3: 2, 4: 2}",0
